"Date";"agilient_tech";"abbvie";"amerisource_bergen";"abbot_labs";"align";"amgen";"baxter";"becton_dickinson";"biogen";"bio_rad_labs";"briston_myers_squibb";"boston_scientific";"cardinal_health";"cigna";"centene";"cooper";"charles_river_laboratories";"catalent_inc";"cvs_health_corp";"quest_diagonistcs";"danaher";"davita";"dexcom";"elevance_health";"edwards_lifesciences";"gilead";"hca";"hologic";"henry_schein";"humana";"idexx_labels";"illumina";"incyte";"iqvia_holdings";"intuitive_surgical";"j_j";"laboratory_america";"eli_lilly";"mckesson";"medtronic";"molina_healthcare";"merck_co";"mettler_toledo";"pfizer";"perkin_elmer";"regeneron_pharma";"steris";"resmed";"stryker";"bio_techne";"teleflex";"thermo_fisher_scientific";"universal_health_service";"united_health";"vertex";"viatris";"waters";"west_pharmaceutical";"dentsply";"zimmer_biomet";"zoetis_inc"
2020-12-03;113,58;104,74;101,5;107,53;511;226,91;76,32;232,53;244,09;553,27;61,78;33,81;55,43;213,39;63,68;337,98;234,99;93,47;72,52;122,82;223,34;105,42;86,16;323,03;83,65;60,86;152,75;72,49;66,47;403,83;460,07;346;82,9;167,63;252,91;149;196,64;144,11;179,16;112,47;208,12;77,66;1132;40,09;138,02;498,84;207,4;192,69;234,78;74,74;377,99;477,2;132,4;348,68;226,87;17,37;232,59;272,24;52,15;141,94;157,07
2020-12-02;114,57;104,99;103,12;108,15;505,48;226,56;76,35;235,81;246,92;549,6;62,18;34,15;55,65;212,01;63,84;334,61;235,46;93,21;69,63;124,38;224,8;108,36;83,3;318,45;84,47;61,13;152,6;70,86;66,49;405,75;462,59;340,82;82,27;170,04;250,43;148,14;198,84;145,16;180,85;113,6;208,04;78,03;1139,75;40,8;138,58;505,13;209,26;192,8;234,26;74,58;380,38;478,89;132,01;347,56;226,7;17,13;235,12;275,39;53,36;143,43;158,95
2020-12-01;115,36;104,04;102,19;108,49;500,1;225,08;75,51;232,67;243,16;557,28;62,41;33,65;54,03;207,51;62,87;334,04;237,26;95,77;67,54;125,68;225;108,59;81,93;313,9;83,88;61,12;151,91;69,63;64,91;405,72;467,86;334,34;85,42;171,23;244,55;147,45;201,46;145,56;179;112,14;207,2;77,76;1160,09;39,41;137,2;514,07;211,61;193,93;231;76,23;380,47;471,1;130,84;341,19;230,3;17,01;234,19;272,01;50,61;141,73;161,36
2020-11-30;116,9;104,58;103,11;108,22;481,29;222,04;76,07;228,95;240,17;538,5;62,4;33,15;54,59;209,14;61,65;335,22;234,52;96,14;67,79;123,98;224,63;109,85;79,92;311,52;83,89;60,67;150,11;69,13;64,31;400,52;460,98;322,09;84,54;168,99;242,02;144,68;199,84;145,65;179,91;113,7;204,13;76,65;1150,04;38,31;133;516,03;209,6;193,81;233,4;75,83;382,75;464,98;130,58;336,34;227,75;16,82;232,01;275,16;50,89;144,66;160,38
2020-11-27;114,09;104,89;103,2;107,62;475,5;224,81;75,97;223,22;243,78;535,07;63,05;33,6;53,78;212,5;63,17;340,71;230,16;97,4;67,87;124,8;216,78;109,88;79,55;312,8;85,26;60,03;153,05;69,51;63,68;406,49;454,23;317,03;83,25;168,81;243,27;144;200;147,44;180;114,59;207,02;76,15;1126,68;37,23;129,26;514,05;209,64;191,69;232,81;74,41;371,05;453,4;132,11;337,94;226,71;17,05;228,27;277,96;51,66;145,54;161,47
2020-11-25;114,35;104,2;103,11;106,41;473,69;220,31;75,39;221,77;241,75;523,23;62,84;33,55;53,77;207,01;62,19;329,01;226,35;94,65;67,63;124,33;217,22;109,6;78,14;309,05;84,21;59,5;153,62;68,23;64,13;401,04;446,48;303,98;81,16;169,87;242,12;143,68;196,46;144,75;179,5;113,31;202,82;76,34;1125,16;36,53;127,5;508,31;206,03;189,29;233,72;75,44;373,66;448,45;133,25;333,19;218,1;17,07;226,74;269,2;51,32;145,21;160,19
2020-11-24;114,68;103,96;103,1;107,61;475,1;220,46;76,03;223,54;242,51;516,56;63,22;33,79;53,97;210,02;63,39;325,46;224,68;94,66;68,43;126;218,26;109,67;78,33;313,94;85,61;60,25;155,06;67,68;64,57;408,19;446,83;305,63;80,74;172;241,61;143,87;198,76;144,9;179,75;114,06;205,17;76,42;1126,96;36,6;127,07;506,1;206,53;190,63;240,31;75,7;381,62;439,56;133,95;336,01;216,5;16,9;232,25;267,71;51,55;146,57;161,06
2020-11-23;112,21;102,18;100,48;109,27;476,58;222,22;75,77;222,75;243,38;554,98;61,92;33,33;52,29;206,94;63,92;329,89;232,01;99,8;66,78;125,61;221,08;110,02;80,27;310,66;84,7;59,89;149,4;68,07;63,71;409,29;459,79;301,85;81,39;170,56;239,68;143,87;198,37;143,38;173,48;110,97;207,2;76,55;1138,68;36,52;127,82;523,61;209,57;189,09;233,01;75,94;373,14;446,03;131,23;335,06;217,87;16,77;228,49;275,72;50,46;141,87;164,34
2020-11-20;110,89;100,84;100,46;110,89;446,45;223,17;77,02;226,06;244,15;569,98;61,61;33,7;51,86;204,82;62,96;331,37;232,54;103,33;66,39;124,81;225,76;109,85;78,97;305,62;84,53;60,11;147,34;68,99;63,58;406,21;464,29;300,8;81,93;169,77;243,58;146,36;202,73;145,49;169,87;110,16;207,26;76,71;1147,6;36,7;130,19;518,74;211,02;196,05;232,86;76,22;370,61;451,04;130,97;334,7;215,21;17,13;225,4;284,73;49,4;141,58;166,2
2020-11-19;108,68;99,67;101,9;111;441,35;224,67;78,88;227,06;244,01;574,38;62,09;34,21;52,29;204,74;63,61;332,23;233,46;104,16;66,06;122,81;225,83;107,63;82,66;311,85;85,24;60,63;150,85;70,01;63,5;407,17;457,19;299;81,69;169,55;244,65;147,14;198,77;143,41;171,94;111;209,18;76,65;1147,34;36,19;130,81;514,71;211,76;194,73;233,57;75,56;372,27;453,1;133,95;337;211,97;18,11;226,35;281,22;48,87;142,15;166,31
2020-11-18;105,95;98,72;103,44;109,77;444,61;227,76;80,42;227,62;240,98;578,98;62,01;34,26;53,32;210,93;65,96;329,59;234,11;103,14;66,35;122,27;224,7;108,32;82,3;322,38;85,24;60,9;151,24;70,01;64,24;418,44;444,06;295,23;82,74;169,07;244,46;147,37;199,03;140,17;176,53;109,47;213,34;76,52;1144,81;36,32;128,67;519,04;211,07;191,94;231,76;75,24;370,17;454,18;132,61;344,51;216,35;16,19;224,69;281,29;48,91;143,76;163,5
2020-11-17;109,86;99,21;104,89;113,06;451,38;232,44;80,78;236,34;248,81;592,57;64,32;35,03;54,68;214,81;67,28;332,45;235,98;104,97;67,14;123,94;229,35;113,39;83,59;329,84;85,18;60,97;153,03;72;64,61;422,23;455,85;297,95;82,98;172,21;249,72;149,35;204,77;141,2;173,64;110,14;219,76;77,71;1193,36;36,04;133;538,15;214,15;195,21;231,44;76,93;375,5;479;133,27;352,1;222,96;16,34;231,19;286,79;48,9;145,66;165,43
2020-11-16;110,27;98,36;109,01;113,67;457,17;236,66;80,98;236,49;250,96;597,21;64,5;38,03;58,47;218,3;67,67;340,7;238;105,36;73,47;122,9;229,65;113,14;85,01;333,15;82,17;61,09;151,82;71,07;64,45;428,54;455,37;296,73;84,35;173,74;252,73;150,85;204,5;140,59;183,66;111,62;218,9;76,45;1187,93;35,39;133,32;559,29;215,54;195,58;235,78;75,72;375,22;480,99;132,91;356,82;224,27;15,85;231,84;292,01;49,68;145,73;165,29
2020-11-13;110,17;99,04;108,12;112,6;457,26;237,36;82,36;236,73;248,59;602,36;63,62;37,98;57,43;219,69;69,05;341,35;239,01;104,61;71;121,52;234,68;110,55;84,1;332,96;81,78;60,58;149,75;69,74;65,65;433,4;453,64;308,86;82,53;173,93;251,13;149,9;199,59;142,38;182,99;112,5;219,74;77,32;1181,38;36,61;132,12;566,43;214,74;192,79;231,94;75,71;364,4;488,59;133,2;355,67;225,52;15,55;232,65;290,97;51,36;146,84;165,78
2020-11-12;109,44;97,6;106,1;111,95;452,76;237,14;81,66;234,19;241,55;602,25;62,75;36,74;56;220,15;68,83;336,99;237,46;103,44;69,39;121,36;232,99;107,18;84,17;329,92;80,35;59,98;144,59;70,2;63,36;431,8;449,22;304,31;82,32;167,8;246,92;148,3;201,54;141,03;177,94;109,6;215,8;76,15;1157,87;35,6;130,64;556,78;212,79;189,02;225,22;75,88;356,74;486,56;127,14;354,41;218,31;15,51;226,57;289,59;49,05;144;165,19
2020-11-11;109,41;98,15;107,33;112,65;461,78;240,69;80,93;237,07;244,03;585,45;63,42;37,4;56,23;221,11;69,4;343,3;235,66;101,73;69,51;123,26;233,14;106,32;86,88;323,37;80,03;60,1;145,47;69,84;63,58;426;455,06;302,35;82,76;167,88;245,85;147,8;203,5;144,76;177,81;110,24;219,01;77,29;1134,4;36,5;129,07;567,73;215,83;189,18;225,24;76,61;362,97;484;129,61;351,7;216,72;15,7;223,14;285,07;49,85;144,94;164,95
2020-11-10;110,2;98,87;110,08;110,81;464,32;241,6;81,55;234,28;236,34;555,78;64,52;38,2;57,37;220,2;71,12;346,39;228,74;99,94;70,23;120,71;225,88;107,17;84,88;328,56;81,21;60,62;152,11;66,69;68,08;430,67;441,23;301,56;83,07;166;249,83;148,28;201,16;146,56;183,44;114,56;220,04;77,34;1125,46;36,67;125,53;559,22;212,11;189,48;230,57;75,07;368,45;468,59;132,51;353,69;215,35;15,64;225,31;279,42;52,96;145,67;162,56
2020-11-09;112,5;95,12;106,26;109,39;476,99;235;80,97;234,29;236,26;579,96;64,08;38,21;55,41;211,2;68,82;351,74;237,26;101,91;67,53;120,32;233,78;102,33;85,96;322,41;84;59,05;147,32;68,35;68;422,99;436,45;305,69;81,28;173,66;257,82;146,08;198,55;142,33;178,51;113,22;207,1;76,76;1179,58;37,16;128,09;567,55;220,59;190,05;234,35;76,05;363,96;484,99;126,77;350;222,85;15,12;230,44;286,54;51,4;151,29;165,2
2020-11-06;112,54;92,85;103,95;114,42;477,85;231,67;78,93;230,69;NA;643,45;63,8;35,7;52,64;201,47;67,93;333,91;250,66;103,31;64,95;126,91;245,46;98,62;90,33;313,32;78,03;59,07;138,5;75,05;61,67;432,55;478,1;308,16;83,15;171,44;244,62;142,25;213,93;142,74;170,92;103,56;215,47;76,63;1181,11;34,51;141,3;578,03;214,19;181,67;213,44;75,62;335,94;527,66;116,62;347,46;220,28;14,65;222,48;295,8;45,74;134,38;169,25
2020-11-05;110,34;93,69;105,42;113,53;491,91;231,97;77,76;228,77;328,9;630,57;63,75;35,21;53,06;214,16;67,88;332;251,58;102,48;61,41;128,05;240,34;98,15;88,78;319,6;77,55;59,63;137,56;76,67;61,57;440,79;467,97;311,72;84,65;171,71;242,76;139,76;214,42;145,52;170,95;104,01;216,82;76,72;1103,74;34,5;138,41;588,81;212,81;179,16;210,6;76,15;337,27;514,76;117,82;354,4;219,48;15,14;217,7;295,02;46,61;135,19;170,9
2020-11-04;108,49;94,5;104,99;111,53;483,46;230,33;75,67;230,86;355,63;624,79;65,43;35,29;49,44;210,62;63,99;331,42;249,27;101,51;60,37;125,76;240,52;96,04;86,12;327,86;75,97;59,87;131,8;73,75;59,94;452,01;469,36;311,33;91,21;170,9;236,55;139,4;211,71;148,59;166,04;102,46;216,94;76,87;1080,23;35,39;135,04;587,14;209,42;177,62;207,73;66,79;328,75;510,97;112,28;354,56;215,09;15,07;213,07;289,79;48,1;132,71;174,35
2020-11-03;107,03;87,96;102,15;109,56;465,01;220,06;77,26;231,76;247,01;601,57;61,24;35,15;48,79;183,88;64,64;323,96;237,45;95,51;59,45;126,5;234,76;92,95;82,94;293,46;74,21;58,83;136,09;71,92;60,41;423,43;444,1;296,63;84,95;160,14;227,33;138,5;210,49;130,98;160,01;103,13;211,59;73,35;1065,5;34,31;133,15;557,19;202,46;176,38;208,26;66,58;332,19;491,5;118,21;321,35;211,14;15,14;217,13;277,03;47,77;132,33;163,14
2020-11-02;105,24;88,25;98,94;107,48;458,44;220,21;78,67;228,91;248,99;591,02;59,49;34,55;47,52;174,84;62,38;320,52;232,82;88,53;58,08;124,84;232,44;89,07;78;278,25;72,6;58,53;130,6;70,56;62,22;408,58;431,05;292,88;84,44;155,13;225,33;138,69;207,23;131,63;152,03;102,43;198,85;73,14;1043,25;34,34;132,64;548,58;196,8;181,57;202,78;65;319,97;480,55;113,88;312,1;207,42;15,14;222,22;271,4;47,7;128,56;162,89
2020-10-30;102,09;85,1;96,07;105,11;426,08;216,94;77,57;225,34;252,07;586,42;58,45;34,27;45,79;166,97;59,1;319,05;227,7;87,77;56,09;122,14;229,54;86,25;79,89;272,8;71,69;58,15;123,94;68,82;63,58;399,28;424,82;292,7;86,64;153,99;222,36;137,11;199,77;130,46;147,49;100,57;186,47;71,71;997,91;33,63;129,55;543,56;191,94;177,19;202,01;63,1;318,23;473,12;109,55;305,14;208,36;14,54;222,82;272,07;47,19;128,15;158,55
